ID	공표일	기업명	품목	리콜종류
809	2016-02-03 	(주)DK테크	LED등기구	명령에따른리콜
808	2016-02-03 	황제라이팅	LED등기구	명령에따른리콜
807	2016-02-03 	코스모스전기(주)	LED등기구	명령에따른리콜
806	2016-02-03 	라이톤(주)/(주)원앤원플러스	LED등기구	명령에따른리콜
805	2016-02-03 	주식회사그린에코	LED등기구	명령에따른리콜
804	2016-02-03 	(주)삼오전자	LED등기구	명령에따른리콜
803	2016-02-03 	(주)글로벌엘이디	LED등기구	명령에따른리콜
802	2016-02-03 	(주)한승조명	LED등기구	명령에따른리콜
801	2016-02-03 	(주)한승조명	LED등기구	명령에따른리콜
800	2016-02-03 	(주)한승조명	LED등기구	명령에따른리콜
799	2016-02-03 	(주)한승조명	LED등기구	명령에따른리콜
798	2016-01-29 	비엠더블유코리아(주)	BMW Baby Racer III	자발적리콜
797	2016-01-28 	주식회사 위피드	노트북 배터리	자발적리콜
796	2016-01-22 	한국마이크로소프트코리아 유한회사	서피스 프로, 서피스 프로2 및 서피스 3 (2015년 7월 15일까지 판매된 제품)의 '전원코드'	자발적리콜
795	2016-01-19 	(주)비엔에프통상	아동의류	자발적리콜
794	2015-12-29 	데님코리아	가정용섬유제품(아동복)	명령에따른리콜
793	2015-12-29 	(주)일도통상	가정용섬유제품(아동복)	명령에따른리콜
792	2015-12-29 	(주)비젼21	가정용섬유제품(성인)	명령에따른리콜
791	2015-12-29 	브랜디드라이프스타일코리아	가정용섬유제품(성인)	명령에따른리콜
790	2015-12-29 	브랜디드라이프스타일코리아	가정용섬유제품(성인)	명령에따른리콜
789	2015-12-29 	(주)소이	가정용섬유제품(아동복)	명령에따른리콜
788	2015-12-29 	동천	가정용섬유제품(아동복)	명령에따른리콜
787	2015-12-29 	(주)주영물산	가정용섬유제품(아동복)	명령에따른리콜
786	2015-12-29 	브랜디드라이프스타일코리아	가정용섬유제품(아동복)	명령에따른리콜
785	2015-12-29 	(주)제이원아이앤씨	가정용섬유제품(아동복)	명령에따른리콜
784	2015-12-29 	K7018	가정용섬유제품(아동복)	명령에따른리콜
783	2015-12-29 	YD어패럴	가정용섬유제품(아동복)	명령에따른리콜
782	2015-12-29 	(주)더콥	가정용섬유제품(아동복)	명령에따른리콜
781	2015-12-29 	씽크	완구	명령에따른리콜
780	2015-12-29 	(주)주영조이	완구	명령에따른리콜
779	2015-12-29 	GORTEZ	스노보드	명령에따른리콜
778	2015-12-29 	(주)지티지엔터프라이즈	스노보드	명령에따른리콜
777	2015-12-29 	(주)지티지엔터프라이즈	스노보드	명령에따른리콜
776	2015-12-29 	(주)세양스포츠	스노보드	명령에따른리콜
775	2015-12-29 	브로즈디스트리뷰션	스노보드	명령에따른리콜
774	2015-12-29 	(주)다올테크	자동차용앞면창유리세정액	명령에따른리콜
773	2015-12-28 	한국타이어 주식회사	제네시스용 순정 타이어'벤투스 S1 노블2'	자발적리콜
772	2015-12-18 	(주)다원와이피	전기매트	명령에따른리콜
771	2015-12-18 	승원전자	앰프	명령에따른리콜
770	2015-12-18 	경오데코	크리스마스 츄리용 조명기구	명령에따른리콜
769	2015-12-18 	(주)다우에프앤지	크리스마스 츄리용 조명기구	명령에따른리콜
768	2015-12-18 	홍진테크(주)	전기온풍기	명령에따른리콜
767	2015-12-18 	삼원온스파(주)	전기온수매트	명령에따른리콜
766	2015-12-18 	홍진테크(주)	전기스토브	명령에따른리콜
765	2015-12-18 	동일정밀공업(주)	전기라디에이터	명령에따른리콜
764	2015-12-18 	(주)마이프랜드	전기라디에이터	명령에따른리콜
763	2015-12-18 	상아전자	전기요	명령에따른리콜
762	2015-12-18 	(주)대호플러스	전기요	명령에따른리콜
761	2015-12-18 	삼양전기산업사	전기요	명령에따른리콜
760	2015-12-18 	신유일전자	전기요	명령에따른리콜
759	2015-12-18 	한일생명과학	전기매트	명령에따른리콜
758	2015-12-18 	대호플러스	전기매트	명령에따른리콜
757	2015-12-18 	(주)디엘컴퍼니	전기장판	명령에따른리콜
756	2015-12-18 	(주)동양생활	전기장판	명령에따른리콜
755	2015-12-18 	(주)금강생명과학	전기장판	명령에따른리콜
754	2015-12-18 	대호플러스	전기장판	명령에따른리콜
753	2015-12-18 	삼양전기산업사	전기장판	명령에따른리콜
752	2015-12-18 	뉴한일산업&IDUN	전기장판	명령에따른리콜
751	2015-12-18 	오파로스	전기방석	명령에따른리콜
750	2015-12-18 	(주)영메디칼바이오	전기방석	명령에따른리콜
749	2015-12-18 	뉴한일산업&IDUN	전기방석	명령에따른리콜
748	2015-12-18 	우진테크	전기방석	명령에따른리콜
747	2015-12-18 	동천의료기	전기방석	명령에따른리콜
746	2015-11-24 	(주)에스엠코프	완구	명령에따른리콜
745	2015-11-24 	하늘무역	휴대용레이저용품	명령에따른리콜
744	2015-11-24 	한길산업	유아용캐리어	명령에따른리콜
743	2015-11-24 	에스티커머스	스케이트보드	명령에따른리콜
742	2015-11-24 	레이센	스케이트보드	명령에따른리콜
741	2015-11-24 	투탑에프앤지	아동복	명령에따른리콜
740	2015-11-24 	효성	휴대용레이저용품	명령에따른리콜
739	2015-11-24 	(주)클라우드파이브	킥보드	명령에따른리콜
738	2015-11-24 	(주)삼안월드	아동복	명령에따른리콜
737	2015-11-24 	큐비앤맘	어린이용품	명령에따른리콜
736	2015-11-24 	(주)릴팡	어린이용품	명령에따른리콜
735	2015-11-24 	비비즈	보행기	명령에따른리콜
734	2015-11-24 	그레이트	아동복	명령에따른리콜
733	2015-11-24 	(주)서양네트웍스	아동복	명령에따른리콜
732	2015-11-24 	(주)서양네트웍스	아동복	명령에따른리콜
731	2015-11-24 	꼬망스	아동복	명령에따른리콜
730	2015-11-24 	유한어패럴	아동복	명령에따른리콜
729	2015-11-24 	(주)GB STYLE	유아용섬유제품	명령에따른리콜
728	2015-11-24 	엠티코리아	휴대용레이저용품	명령에따른리콜
727	2015-11-24 	슬로비/럭키스포츠	스케이트보드	명령에따른리콜
726	2015-11-24 	랜드웨이스포츠	롤러스포츠보호장구	명령에따른리콜
725	2015-11-24 	(주)에스케이상사	합성수지제 어린이용품	명령에따른리콜
724	2015-11-24 	(주)유아랑	함성수지제 어린이용품	명령에따른리콜
723	2015-11-24 	엘루고	어린이용장신구	명령에따른리콜
722	2015-11-24 	보떼	어린이용장신구	명령에따른리콜
721	2015-11-24 	엘루고	어린이용장신구	명령에따른리콜
720	2015-11-24 	트랜덱스	아동복	명령에따른리콜
719	2015-11-24 	참존어패럴	아동복	명령에따른리콜
718	2015-11-24 	금우인터내셔날	아동복	명령에따른리콜
717	2015-11-24 	(주)정우코리아	아동복	명령에따른리콜
716	2015-11-24 	(주)광미교역	아동복	명령에따른리콜
715	2015-11-24 	엠에이치트레이딩	아동복	명령에따른리콜
714	2015-11-24 	(주)아트비전	완구	명령에따른리콜
713	2015-11-24 	오로라월드(주)	완구	명령에따른리콜
712	2015-11-24 	(주)파파앤코	완구	명령에따른리콜
711	2015-11-24 	(주)대호종합상사	완구	명령에따른리콜
710	2015-11-17 	(주)퍼스트어패럴	아동복	명령에따른리콜
709	2015-11-17 	디에스이	형광등기구	명령에따른리콜
708	2015-11-17 	(주)보승전기	형광등기구	명령에따른리콜
707	2015-11-17 	동방하이테크	형광등기구	명령에따른리콜
706	2015-11-17 	동방하이테크	형광등기구	명령에따른리콜
705	2015-11-17 	동방하이테크	형광등기구	명령에따른리콜
704	2015-11-17 	한아테크(주)	형광등기구	명령에따른리콜
703	2015-11-17 	한아테크(주)	형광등기구	명령에따른리콜
702	2015-11-17 	광민라이팅(주)	형광등기구	명령에따른리콜
701	2015-11-17 	아림산업(주)	형광등기구	명령에따른리콜
700	2015-11-17 	아림산업(주)	형광등기구	명령에따른리콜
699	2015-11-17 	아림산업(주)	형광등용안정기	명령에따른리콜
698	2015-11-17 	아림산업(주)	형광등기구	명령에따른리콜
697	2015-11-17 	양광필룩스	형광등기구	명령에따른리콜
696	2015-11-17 	씨티전기주식회사	형광등기구	명령에따른리콜
695	2015-11-17 	휴먼스라이팅	형광등용안정기	명령에따른리콜
694	2015-11-17 	휴먼스라이팅	형광등기구	명령에따른리콜
693	2015-11-17 	휴먼스라이팅	형광등기구	명령에따른리콜
692	2015-11-17 	휴먼스라이팅	형광등기구	명령에따른리콜
691	2015-10-29 	라루체	LED등기구	명령에따른리콜
690	2015-10-29 	남명	LED등기구	명령에따른리콜
689	2015-10-29 	(주)보승전기	LED등기구	명령에따른리콜
688	2015-10-29 	(주)보승전기	LED등기구	명령에따른리콜
687	2015-10-29 	(주)보승전기	LED등기구	명령에따른리콜
686	2015-10-29 	(주)제넥스텍	LED등기구	명령에따른리콜
685	2015-10-29 	TF LED Light(남명)	LED등기구	명령에따른리콜
684	2015-10-29 	(주)일신	LED등기구	명령에따른리콜
683	2015-10-29 	(주)일신	LED등기구	명령에따른리콜
682	2015-10-29 	쌍사산업(주)	LED등기구	명령에따른리콜
681	2015-10-29 	삼양전기	LED등기구	명령에따른리콜
680	2015-10-29 	동성	LED등기구	명령에따른리콜
679	2015-10-29 	(주)진성애드	LED등기구	명령에따른리콜
678	2015-10-29 	한아테크(주)	LED등기구	명령에따른리콜
677	2015-10-29 	고려산업(주)	LED등기구	명령에따른리콜
676	2015-10-29 	고려산업(주)	LED등기구	명령에따른리콜
675	2015-10-29 	(주)아이탑	LED등기구	명령에따른리콜
674	2015-10-29 	(주)메이리	LED등기구	명령에따른리콜
673	2015-10-29 	코스모스전기(주)	LED등기구	명령에따른리콜
672	2015-10-29 	그린에코	LED등기구	명령에따른리콜
671	2015-10-29 	(주)보승전기	LED등기구	명령에따른리콜
670	2015-10-29 	(주)보승전기	LED등기구	명령에따른리콜
669	2015-10-29 	(주)보승전기	LED등기구	명령에따른리콜
668	2015-10-29 	(주)장안조명	LED등기구	명령에따른리콜
667	2015-10-29 	아우디전기조명	LED등기구	명령에따른리콜
666	2015-10-29 	M.T.L(한국몰리테크지점)	LED등기구	명령에따른리콜
665	2015-10-29 	씨티전기(주)	LED등기구	명령에따른리콜
664	2015-10-29 	씨티전기(주)	LED등기구	명령에따른리콜
663	2015-10-29 	씨티전기(주)	LED등기구	명령에따른리콜
662	2015-10-29 	(주)진성애드	LED등기구	명령에따른리콜
661	2015-10-29 	비엔에프코리아	LED등기구	명령에따른리콜
660	2015-10-29 	에스에스라이트	LED등기구	명령에따른리콜
659	2015-10-29 	에스에스라이트	LED등기구	명령에따른리콜
658	2015-10-29 	(주)이노이스코리아	직류전원장치	명령에따른리콜
657	2015-10-29 	(주)이노이스코리아	직류전원장치	명령에따른리콜
656	2015-10-29 	도경LED	LED등기구	명령에따른리콜
655	2015-10-29 	(주)웰스	직류전원장치	명령에따른리콜
654	2015-10-29 	리더스조명	LED등기구	명령에따른리콜
653	2015-10-14 	거대자전거(주)	2010 XTC 2 외	자발적리콜
652	2015-09-24 	태영전기	코드	명령에따른리콜
651	2015-09-24 	(주)포스트오에이	천공기	명령에따른리콜
650	2015-09-24 	(주)진아종합전기	코드	명령에따른리콜
649	2015-09-24 	(주)성운전선	코드	명령에따른리콜
648	2015-09-24 	미라클산업	코드	명령에따른리콜
647	2015-09-24 	계양전기(주)	전기용접기	명령에따른리콜
646	2015-09-24 	화성기전(주)	전기용접기	명령에따른리콜
645	2015-09-22 	무인양품(주)	스툴 및 스툴커버	자발적리콜
644	2015-09-15 	핀에스코리아(주)	고령자용보행차	명령에따른리콜
643	2015-09-15 	(주)케어메이트	고령자용보행차	명령에따른리콜
642	2015-09-15 	옴니버스	학용품	명령에따른리콜
641	2015-09-15 	주식회사 글로벌라이센싱	학용품	명령에따른리콜
640	2015-09-15 	진주월드	학생용 가방	명령에따른리콜
639	2015-09-15 	(주)오뜨콜렉션	학생용 가방	명령에따른리콜
638	2015-09-15 	에스앤디컴퍼니	학생용 가방	명령에따른리콜
637	2015-09-15 	(주)빅토리아앤프렌즈	학생용 가방	명령에따른리콜
636	2015-09-15 	MK상사	학생용 가방	명령에따른리콜
635	2015-09-15 	MK상사	학생용 가방	명령에따른리콜
634	2015-09-15 	(주)에스디엘	학생용 가방	명령에따른리콜
633	2015-09-07 	주식회사 에코아이	직류전원장치	자발적리콜
632	2015-09-03 	오송조명(주)	형광등용안정기	명령에따른리콜
631	2015-09-03 	오송조명(주)	형광등용안정기	명령에따른리콜
630	2015-09-03 	인테크	형광등용안정기	명령에따른리콜
629	2015-09-03 	오송조명(주)	형광등용안정기	명령에따른리콜
628	2015-09-03 	에너지라인	형광등용안정기	명령에따른리콜
627	2015-09-03 	동방하이테크	형광등용안정기	명령에따른리콜
626	2015-09-03 	아림산업(주)	형광등용안정기	명령에따른리콜
625	2015-09-03 	보승전기(주)	형광등용안정기	명령에따른리콜
624	2015-09-03 	보승전기(주)	형광등용안정기	명령에따른리콜
623	2015-09-03 	Shanghai Haneup Lighting Electric Co., Ltd(에스앤비)	형광등용안정기	명령에따른리콜
622	2015-09-03 	화이브엠텍(주)	형광등용안정기	명령에따른리콜
621	2015-09-03 	(주) 광명하이테크	형광등용안정기	명령에따른리콜
620	2015-09-03 	동방하이테크㈜	형광등용안정기	명령에따른리콜
619	2015-09-03 	다우엘이디㈜	형광등용안정기	명령에따른리콜
618	2015-09-03 	이비테크(주)	형광등용안정기	명령에따른리콜
617	2015-08-31 	콤비코리아(주)	자동차용어린이보호장치	자발적리콜
616	2015-08-28 	(주)동양이지텍	전기온수매트	명령에따른리콜
615	2015-08-19 	한국로버트보쉬(주)	드레멜 8050	자발적리콜
614	2015-08-07 	우리플러스	전기방석	명령에따른리콜
613	2015-08-05 	아림산업(주)	형광등용안정기	명령에따른리콜
612	2015-08-05 	인테크	형광등용안정기	명령에따른리콜
611	2015-08-04 	수코퍼레이션	전기오븐기기	명령에따른리콜
610	2015-08-04 	Xiamen Metrotec Electronic Industry Co., Ltd(피시팝컴퍼니주식회사)	컴퓨터용전원공급장치	명령에따른리콜
609	2015-08-04 	Shenzhen Fujia Appliance Co.,Ltd(신세계코리아)	직류전원장치	명령에따른리콜
608	2015-08-04 	스토리지선	직류전원장치	명령에따른리콜
607	2015-08-04 	디엔에스테크놀러지	직류전원장치	명령에따른리콜
606	2015-08-04 	심천과원태실업유한공사	직류전원장치	명령에따른리콜
605	2015-08-04 	(주)비욘더탑	컴퓨터용전원공급장치	명령에따른리콜
604	2015-08-04 	Forset Tiger Electronic Technology(㈜엔씨파워텍)	컴퓨터용전원공급장치	명령에따른리콜
603	2015-08-04 	Style Electronics Co., Ltd(피시팝컴퍼니주식회사)	컴퓨터용전원공급장치	명령에따른리콜
602	2015-08-04 	두현일렉	직류전원장치	명령에따른리콜
601	2015-08-04 	일진전자	직류전원장치	명령에따른리콜
600	2015-08-04 	파워랜드	직류전원장치	명령에따른리콜
599	2015-08-04 	뉴(NEW)대웅	전기약탕기	명령에따른리콜
598	2015-08-04 	Guangdong Yuelin Electrical Technology Co., Ltd'9(㈜에이원아이엔티)	컴퓨터용전원공급장치	명령에따른리콜
597	2015-08-04 	PNC_Partner	컴퓨터용전원공급장치	명령에따른리콜
596	2015-08-04 	Guangdong Yuelin Electrical Technology Co., Ltd'9(㈜에이원아이엔티)	컴퓨터용전원공급장치	명령에따른리콜
595	2015-08-04 	에이테크	직류전원장치	명령에따른리콜
594	2015-08-04 	퍼펙트파워(주)	직류전원장치	명령에따른리콜
593	2015-08-04 	완전사	직류전원장치	명령에따른리콜
592	2015-08-04 	지오텍	직류전원장치	명령에따른리콜
591	2015-08-04 	지오텍	직류전원장치	명령에따른리콜
590	2015-08-04 	유플러스씨앤에이	직류전원장치	명령에따른리콜
589	2015-08-04 	Shenzhen Electronic Co., LTD(파워컨버전스)	직류전원장치	명령에따른리콜
588	2015-08-04 	지오텍	직류전원장치	명령에따른리콜
587	2015-08-04 	보떼	어린이용장신구	명령에따른리콜
586	2015-08-04 	오팔인터내셔널(한세드림(주))	아동용섬유제품	명령에따른리콜
585	2015-08-04 	S.H.T((주)제이제이티앤지)	완구	명령에따른리콜
584	2015-08-04 	홈플러스주식회사	완구	명령에따른리콜
583	2015-08-04 	(주)신화제모	유아용섬유제품	명령에따른리콜
582	2015-08-04 	(주)아이산업	완구	명령에따른리콜
581	2015-08-04 	(주)서양네트웍스	유아용섬유제품	명령에따른리콜
580	2015-08-04 	콤마모자	유아용섬유제품	명령에따른리콜
579	2015-08-04 	(주)드림캡스	유아용섬유제품	명령에따른리콜
578	2015-08-04 	이랜드월드	아동용섬유제품	명령에따른리콜
577	2015-08-04 	경덕섬유	유아용섬유제품	명령에따른리콜
576	2015-08-04 	콤마모자	유아용섬유제품	명령에따른리콜
575	2015-08-04 	콤마모자	유아용섬유제품	명령에따른리콜
574	2015-08-04 	(주)지유케이트레이딩	아동용섬유제품	명령에따른리콜
573	2015-08-04 	미카엘	유아용 섬유제품	명령에따른리콜
572	2015-08-04 	동성제모사	유아용섬유제품	명령에따른리콜
571	2015-08-04 	해인사업	아동용섬유제품	명령에따른리콜
570	2015-08-01 	앤비디아홍콩홀딩즈리미티드	쉴드 태블릿 8인치	자발적리콜
569	2015-07-23 	(주)두로카리스마	공기주입보트	명령에따른리콜
568	2015-07-23 	RONG HAU(토이앤토이)	완구	명령에따른리콜
567	2015-07-23 	(주) 한빛시스템	전격살충기	명령에따른리콜
566	2015-07-23 	(주)브레인스포츠	수영복	명령에따른리콜
565	2015-07-23 	(주)협진티앤디	우양산	명령에따른리콜
564	2015-07-23 	(주)서양네트웍스	수영복	명령에따른리콜
563	2015-07-23 	이랜드월드	수영복	명령에따른리콜
562	2015-07-23 	㈜우인에프씨씨	수영복	명령에따른리콜
561	2015-07-23 	주현스포츠	수영복	명령에따른리콜
560	2015-07-23 	HENGSHUN UMBRELLA LTD.(㈜아트박스)	우산	명령에따른리콜
559	2015-07-23 	hengcheng(홍승무역㈜)	우양산	명령에따른리콜
558	2015-07-23 	(주) 한빛시스템	전격살충기	명령에따른리콜
557	2015-07-23 	(주)브라이트	공기주입물놀이기구	명령에따른리콜
556	2015-07-23 	YIWU CITY LITTLE ANGEL TOYS CO., LTD.((주)플레이위즈)	공기주입보트	명령에따른리콜
555	2015-07-23 	SHENZHEN JIALIANRUN(주식회사 랩)	우양산	명령에따른리콜
554	2015-07-23 	야벳	수영복	명령에따른리콜
553	2015-07-23 	이랜드월드	수영복	명령에따른리콜
552	2015-07-23 	K3037	수영복	명령에따른리콜
551	2015-07-03 	(주)준성테크	고정형 LED등기구	자발적리콜
550	2015-07-03 	(주)준성테크	고정형 LED등기구	자발적리콜
549	2015-07-03 	(주)루미앤	전기스탠드	자발적리콜
548	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
547	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
546	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
545	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
544	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
543	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
542	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
541	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
540	2015-07-03 	쌍사산업(주)	안정기내장형램프	자발적리콜
539	2015-07-03 	(주)서양네트웍스	아동용 섬유제품	자발적리콜
538	2015-07-03 	주식회사 화예엘이디	LED등기구	자발적리콜
537	2015-07-03 	(주)서진네트웍스	직류전원장치	자발적리콜
536	2015-07-03 	세영G.M	백열등기구	자발적리콜
535	2015-07-03 	세영G.M	백열등기구	자발적리콜
534	2015-07-03 	예도전기조명	백열등기구(매입형)	자발적리콜
533	2015-07-03 	예도전기조명	백열등기구(매입형)	자발적리콜
532	2015-07-03 	주식회사 아리움	직류전원장치	자발적리콜
531	2015-07-03 	제경조명	백열등기구	자발적리콜
530	2015-07-03 	제경조명	백열등기구	자발적리콜
529	2015-07-03 	세영G.M	백열등기구	자발적리콜
528	2015-07-03 	세영G.M	전기스텐드	자발적리콜
527	2015-07-03 	세영G.M	백열등기구	자발적리콜
526	2015-07-03 	에스앤비	투광조명기구(LED)	자발적리콜
525	2015-06-15 	거대자전거(주)	REVEL 3, RINCON	자발적리콜
524	2015-06-10 	JAG  FOOTWEAR	가죽제품	명령에따른리콜
523	2015-06-10 	(주)SG세계물산	가죽제품	명령에따른리콜
522	2015-06-10 	(주)주영	가죽제품	명령에따른리콜
521	2015-06-10 	(주)크레송	가죽제품	명령에따른리콜
520	2015-06-10 	(주)SG세계물산	가죽제품	명령에따른리콜
519	2015-06-10 	망고코리아	가죽제품	명령에따른리콜
518	2015-06-10 	(주)한남사	가죽제품	명령에따른리콜
517	2015-06-10 	(주)엘칸토	가죽제품	명령에따른리콜
516	2015-06-10 	(주)우성I&C	가죽제품	명령에따른리콜
515	2015-06-10 	(주)탠디	가죽제품	명령에따른리콜
514	2015-06-10 	(주)제미앤에프	가죽제품	명령에따른리콜
513	2015-06-10 	대건산업	폴리염화비닐관	명령에따른리콜
512	2015-06-10 	성주디앤디	가죽제품	명령에따른리콜
511	2015-06-10 	대성산업	폴리염화비닐관	명령에따른리콜
510	2015-06-10 	대성산업	폴리염화비닐관	명령에따른리콜
509	2015-06-10 	동서	폴리염화비닐관	명령에따른리콜
508	2015-06-10 	금성화학	폴리염화비닐관	명령에따른리콜
507	2015-06-10 	금성화학	폴리염화비닐관	명령에따른리콜
506	2015-06-10 	금강	폴리염화비닐관	명령에따른리콜
505	2015-06-10 	대성산업	폴리염화비닐관	명령에따른리콜
504	2015-06-10 	금성화학	폴리염화비닐관	명령에따른리콜
503	2015-06-10 	동서	폴리염화비닐관	명령에따른리콜
502	2015-06-10 	동서	폴리염화비닐관	명령에따른리콜
501	2015-06-10 	세진알미늄	휴대용사다리	명령에따른리콜
500	2015-06-10 	금오	폴리염화비닐관	명령에따른리콜
499	2015-06-10 	금오	폴리염화비닐관	명령에따른리콜
498	2015-06-03 	킴스트레이딩	가정용 음식물 분쇄기	자발적리콜
497	2015-06-03 	코엠아이에스이	가정용 음식물 분쇄기	자발적리콜
496	2015-05-28 	핀다코리아	직류전원장치	명령에따른리콜
495	2015-05-20 	니즈	직류전원장치	명령에따른리콜
494	2015-05-20 	한테크	직류전원장치	명령에따른리콜
493	2015-05-20 	에스티엔케이	직류전원장지	명령에따른리콜
492	2015-05-20 	에바코	직류전원장치	명령에따른리콜
491	2015-05-20 	Mooko	직류전원장치	명령에따른리콜
490	2015-05-20 	Seven-Korea	직류전원장치	명령에따른리콜
489	2015-05-20 	에코	직류전원장치	명령에따른리콜
488	2015-05-20 	제이에스컴퍼니	직류전원장치	명령에따른리콜
487	2015-05-20 	헬로	직류전원장치	명령에따른리콜
486	2015-05-02 	SMI	어린이용장신구	명령에따른리콜
485	2015-04-29 	(주)쁘띠엘원	합성수지제어린이용품	명령에따른리콜
484	2015-04-29 	주식회사 킹카스포츠	롤러스포츠보호장구	명령에따른리콜
483	2015-04-29 	제이원아이앤씨	아동용섬유제품	명령에따른리콜
482	2015-04-29 	지에스지엠(주)	유아,아동용 섬유제품	명령에따른리콜
481	2015-04-29 	카라라마코리아	킥보드	명령에따른리콜
480	2015-04-29 	엑시코	롤러스포츠보호장구	명령에따른리콜
479	2015-04-29 	랜드웨이스포츠	롤러스포츠보호장구	명령에따른리콜
478	2015-04-29 	토이스타	비비탄총	명령에따른리콜
477	2015-04-29 	엑시코	인라인롤러스케이트	명령에따른리콜
476	2015-04-29 	프리매로	유아용침대	명령에따른리콜
475	2015-04-29 	(주)유진로봇 지나월드	유아용 삼륜차	명령에따른리콜
474	2015-04-29 	한일레인보우	유모차	명령에따른리콜
473	2015-04-29 	가온에이스(주)	합성수지제어린이용품	명령에따른리콜
472	2015-04-29 	(주)앙상블	창문블라인드	명령에따른리콜
471	2015-04-29 	이화사	어린이용장신구	명령에따른리콜
470	2015-04-29 	필인터내셔널	아동용섬유제품	명령에따른리콜
469	2015-04-29 	(주)퍼스트어패럴	아동용섬유제품	명령에따른리콜
468	2015-04-29 	(주)광미교역	아동용섬유제품	명령에따른리콜
467	2015-04-29 	(주)광미교역	아동용섬유제품	명령에따른리콜
466	2015-04-29 	비제이어페럴	아동용섬유제품	명령에따른리콜
465	2015-04-29 	대원에프앤드씨(주)	아동용섬유제품	명령에따른리콜
464	2015-04-29 	(주)아진	아동용섬유제품	명령에따른리콜
463	2015-04-29 	(주)이랜드리테일	아동용섬유제품	명령에따른리콜
462	2015-04-29 	(주)제로투세븐	아동용섬유제품	명령에따른리콜
461	2015-04-29 	KS덕수	아동용섬유제품	명령에따른리콜
460	2015-04-29 	(주)삼원색	아동용섬유제품	명령에따른리콜
459	2015-04-29 	S.H무역	유아용섬유제품	명령에따른리콜
458	2015-04-29 	펜코무역	유아용섬유제품	명령에따른리콜
457	2015-04-22 	한국레노버 유한회사	노트북용 리튬이온 배터리	자발적리콜
456	2015-04-15 	광성산업	LED등기구	명령에따른리콜
455	2015-04-15 	리더스조명	LED 매입등	명령에따른리콜
454	2015-04-14 	엑시코	인라인 롤러 스케이트	자발적리콜
453	2015-04-14 	랜드웨이스포츠	인라인스케이트	자발적리콜
452	2015-04-14 	(주)스포키	인라인스케이트	자발적리콜
451	2015-04-11 	주식회사 킹카스포츠	인라인스케이트	자발적리콜
450	2015-04-08 	케이엠 라이팅	LED램프	명령에따른리콜
449	2015-04-08 	고려물산	LED 램프	명령에따른리콜
448	2015-04-08 	CDN라이팅	LED 등기구	명령에따른리콜
447	2015-04-08 	비엔에프코리아	LED 등기구	명령에따른리콜
446	2015-04-08 	에스엠비	LED 램프	명령에따른리콜
445	2015-04-08 	(주)제일조명	LED 램프	명령에따른리콜
444	2015-04-08 	에스에스라이팅	LED 램프	명령에따른리콜
443	2015-04-08 	파크몰	LED 램프	명령에따른리콜
442	2015-04-08 	파룩스(주)	LED 등기구	명령에따른리콜
441	2015-04-08 	(주)장안조명	LED 등기구	명령에따른리콜
440	2015-04-08 	성화전자	LED 등기구	명령에따른리콜
439	2015-04-08 	예도전기조명	LED 등기구	명령에따른리콜
438	2015-04-08 	예도전기조명	LED 등기구	명령에따른리콜
437	2015-04-08 	아세아전기(주)	LED 램프	명령에따른리콜
436	2015-04-08 	에스엠비	LED 램프	명령에따른리콜
435	2015-04-08 	(주)위지아이	LED 등기구	명령에따른리콜
434	2015-04-08 	백운조명	LED 등기구	명령에따른리콜
433	2015-04-08 	백운조명	LED 등기구	명령에따른리콜
432	2015-04-08 	광진조명	LED 등기구	명령에따른리콜
431	2015-04-08 	(주)장안조명	LED 등기구	명령에따른리콜
430	2015-04-08 	종로조명	LED 등기구	명령에따른리콜
429	2015-04-08 	(주)동영	LED 등기구	명령에따른리콜
428	2015-04-08 	광성산업	LED 등기구	명령에따른리콜
427	2015-04-08 	(주)쓰리씨라이팅인더스	LED 등기구	명령에따른리콜
426	2015-04-08 	(주)동영	LED 등기구	명령에따른리콜
425	2015-04-08 	(주)닛시라이텍	LED 등기구	명령에따른리콜
424	2015-04-08 	일신산업	LED 등기구	명령에따른리콜
423	2015-04-08 	아시아슈퍼네트웍제조장	LED 등기구	명령에따른리콜
422	2015-04-08 	(주)장안조명	LED 등기구	명령에따른리콜
421	2015-04-08 	삼양전기	LED 등기구	명령에따른리콜
420	2015-04-08 	삼창휴먼라이트	LED 등기구	명령에따른리콜
419	2015-04-08 	(주)에이치에스엘이디라이팅	LED 등기구	명령에따른리콜
418	2015-04-08 	동성조명	LED 등기구	명령에따른리콜
417	2015-04-08 	이지엠산업	LED 등기구	명령에따른리콜
416	2015-04-08 	덕일조명	LED 등기구	명령에따른리콜
415	2015-04-08 	(주)수연라이팅	LED 등기구	명령에따른리콜
414	2015-04-08 	희테크	LED 등기구	명령에따른리콜
